SourceFile,AccelerationVector,AEAverage,AEStable,AETarget,AFConfidence,AFMeasuredDepth,AFPerformance,AFStable,Aperture,ApertureValue,ApplicationRecordVersion,BitsPerSample,BlueMatrixColumn,BlueTRC,BrightnessValue,CameraType,ChromaticAdaptation,CircleOfConfusion,CMMFlags,ColorComponents,ColorSpace,ColorSpaceData,ColorTemperature,ComponentsConfiguration,CompositeImage,CompositeImageCount,CompositeImageExposureTimes,Compression,ConnectionSpaceIlluminant,Contrast,CreateDate,CreatorTool,CurrentIPTCDigest,CustomRendered,DateCreated,DateTimeOriginal,DependentImage1EntryNumber,DependentImage2EntryNumber,DeviceAttributes,DeviceManufacturer,DeviceModel,DigitalZoomRatio,Directory,DocumentName,EncodingProcess,ExifByteOrder,ExifImageHeight,ExifImageWidth,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,FileAccessDate,FileCreateDate,FileModifyDate,FileName,FilePermissions,FileSize,FileSource,FileType,FileTypeExtension,Flash,FlashFired,FlashFunction,FlashMode,FlashpixVersion,FlashRedEyeMode,FlashReturn,FNumber,FocalLength,FocalLength35efl,FocalLengthIn35mmFormat,FocusDistanceRange,FocusPosition,FOV,GainControl,GPSAltitude,GPSAltitudeRef,GPSDateStamp,GPSDateTime,GPSDestBearing,GPSDestBearingRef,GPSHPositioningError,GPSImgDirection,GPSImgDirectionRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSSpeed,GPSSpeedRef,GPSTimeStamp,GPSVersionID,GreenMatrixColumn,GreenTRC,HDRGain,HDRGainCurve,HDRGainCurveSize,HDRHeadroom,HostComputer,HyperfocalDistance,ImageCaptureType,ImageHeight,ImageSize,ImageWidth,InteropIndex,InteropVersion,ISO,JFIFVersion,LensID,LensInfo,LensMake,LensModel,LightSource,LightValue,LivePhotoVideoIndex,LuminanceNoiseAmplitude,Make,MakerNoteUnknownText,MakerNoteVersion,MaxApertureValue,MediaWhitePoint,Megapixels,MeteringMode,MIMEType,Model,ModifyDate,MPFVersion,MPImage2,MPImageFlags,MPImageFormat,MPImageLength,MPImageStart,MPImageType,NumberOfImages,OffsetTime,OffsetTimeDigitized,OffsetTimeOriginal,Orientation,PhotoIdentifier,PhotosAppFeatureFlags,PrimaryPlatform,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RegionAppliedToDimensionsH,RegionAppliedToDimensionsUnit,RegionAppliedToDimensionsW,RegionAreaH,RegionAreaUnit,RegionAreaW,RegionAreaX,RegionAreaY,RegionExtensions,RegionExtensionsAngleInfoRoll,RegionExtensionsAngleInfoYaw,RegionExtensionsConfidenceLevel,RegionExtensionsFaceID,RegionType,RenderingIntent,ResolutionUnit,RunTimeEpoch,RunTimeFlags,RunTimeScale,RunTimeSincePowerUp,RunTimeValue,Saturation,ScaleFactor35efl,SceneCaptureType,SceneType,SemanticStyle,SensingMethod,Sharpness,ShutterSpeed,ShutterSpeedValue,SignalToNoiseRatio,Software,SubjectArea,SubjectDistanceRange,SubSecCreateDate,SubSecDateTimeOriginal,SubSecModifyDate,SubSecTimeDigitized,SubSecTimeOriginal,ThumbnailImage,ThumbnailLength,ThumbnailOffset,UniformResourceName,WhiteBalance,XMPToolkit,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution,ZoneIdentifier
./privacy/privacy_no_people/46.jpg,,,,,,,,,1.8,1.8,,8,,,6.244396757,,,0.009 mm,,3,Uncalibrated,,6939,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2022:10:15 17:55:36,,,,,2022:10:15 17:55:36,,,,,,,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/372,2025:05:28 08:48:26-05:00,2025:05:23 04:07:41-05:00,2025:05:23 04:07:41-05:00,46.jpg,-rw-rw-rw-,4.3 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,266.2 m Above Sea Level,Above Sea Level,2022:10:15,2022:10:15 20:00:00Z,271.8137203,True North,13.33088358 m,271.8137203,True North,"41 deg 18' 18.59"" N",North,"81 deg 33' 32.06"" W",West,"41 deg 18' 18.59"" N, 81 deg 33' 32.06"" W",0,km/h,20:00:00,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,3024,4032x3024,4032,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,10.6,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2022:10:15 17:55:36,,,,,,,,,-04:00,-04:00,-04:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/372,1/372,,16.1,2009 1505 2208 1324,,2022:10:15 17:55:36.512-04:00,2022:10:15 17:55:36.512-04:00,2022:10:15 17:55:36-04:00,512,512,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/47.jpg,,,,,,,,,1.8,1.8,,8,,,6.92587445,,,0.009 mm,,3,Uncalibrated,,6438,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2022:10:15 18:00:36,,,,,2022:10:15 18:00:36,,,,,,,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/484,2025:05:28 08:48:26-05:00,2025:05:23 04:07:41-05:00,2025:05:23 04:07:41-05:00,47.jpg,-rw-rw-rw-,4.7 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,264.8 m Above Sea Level,Above Sea Level,2022:10:15,2022:10:15 20:00:00Z,249.5590062,True North,42.64133074 m,249.5590062,True North,"41 deg 18' 25.07"" N",North,"81 deg 33' 35.85"" W",West,"41 deg 18' 25.07"" N, 81 deg 33' 35.85"" W",0,km/h,20:00:00,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,3024,4032x3024,4032,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,10.9,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2022:10:15 18:00:36,,,,,,,,,-04:00,-04:00,-04:00,Rotate 90 CW,,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/484,1/484,,16.1,2009 1505 2208 1324,,2022:10:15 18:00:36.913-04:00,2022:10:15 18:00:36.913-04:00,2022:10:15 18:00:36-04:00,913,913,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/48.jpg,,,,,,,,,2.8,2.8,,8,,,4.12660289,,,0.002 mm,,3,Uncalibrated,,6277,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2022:10:15 18:34:56,,,,,2022:10:15 18:34:56,,,,,,1.728000045,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/99,2025:05:28 08:48:26-05:00,2025:05:23 04:07:41-05:00,2025:05:23 04:07:41-05:00,48.jpg,-rw-rw-rw-,3.0 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,2.8,9.0 mm,9.0 mm (35 mm equivalent: 134.0 mm),134 mm,,,15.3 deg,,249.6 m Above Sea Level,Above Sea Level,2022:10:15,2022:10:15 20:00:00Z,353.9773585,True North,6.037563724 m,353.9773585,True North,"41 deg 18' 55.00"" N",North,"81 deg 34' 25.29"" W",West,"41 deg 18' 55.00"" N, 81 deg 34' 25.29"" W",0,km/h,20:00:00,2.3.0.0,,,,,,,iPhone 14 Pro,14.34 m,,3024,4032x3024,4032,,,100,,iPhone 14 Pro back triple camera 9mm f/2.8,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 9mm f/2.8,,9.6,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2022:10:15 18:34:56,,,,,,,,,-04:00,-04:00,-04:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,14.9,Standard,Directly photographed,,One-chip color area,,1/99,1/99,,16.1,2012 1510 2342 1317,,2022:10:15 18:34:56.860-04:00,2022:10:15 18:34:56.860-04:00,2022:10:15 18:34:56-04:00,860,860,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/49.jpg,,,,,,,,,1.8,1.8,,8,,,9.211768617,,,0.009 mm,,3,Uncalibrated,,5429,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2023:03:13 16:34:09,,,,,2023:03:13 16:34:09,,,,,,,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/2809,2025:05:28 08:48:26-05:00,2025:05:23 04:07:41-05:00,2025:05:23 04:07:41-05:00,49.jpg,-rw-rw-rw-,2.7 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,28.9 m Above Sea Level,Above Sea Level,2023:03:13,2023:03:13 20:00:00Z,310.6619256,True North,17.26803441 m,310.6619256,True North,"28 deg 20' 18.60"" N",North,"81 deg 29' 17.43"" W",West,"28 deg 20' 18.60"" N, 81 deg 29' 17.43"" W",0,km/h,20:00:00,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,3024,4032x3024,4032,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,13.5,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2023:03:13 16:34:09,,,,,,,,,-04:00,-04:00,-04:00,Rotate 90 CW,,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/2809,1/2809,,16.3.1,2009 1505 2208 1324,,2023:03:13 16:34:09.070-04:00,2023:03:13 16:34:09.070-04:00,2023:03:13 16:34:09-04:00,070,070,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/494.jpg,-0.9940717811 -0.02301800624 0.2314396947,162,No,169,100,51,241 1 97,Yes,1.8,1.8,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",-0.5206377179,Back Normal,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,0.004 mm,"Not Embedded, Independent",3,Uncalibrated,RGB ,7372,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),0.9642 1 0.82491,,2025:05:11 20:19:32,,,,,2025:05:11 20:19:32,0,0,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,1.051460362,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/30,2025:05:28 08:48:26-05:00,2025:05:26 03:39:37-05:00,2025:05:26 03:36:48-05:00,494.jpg,-rw-rw-rw-,2.2 MB,,JPEG,jpg,"Off, Did not fire",,,,0100,,,1.8,6.8 mm,6.8 mm (35 mm equivalent: 51.0 mm),51 mm,0.62 - 0.88 m,55,38.9 deg,,25.7 m Above Sea Level,Above Sea Level,2025:05:12,2025:05:12 03:19:32Z,2.584899902,True North,4.748651528 m,2.584899902,True North,"37 deg 20' 26.42"" N",North,"121 deg 52' 32.66"" W",West,"37 deg 20' 26.42"" N, 121 deg 52' 32.66"" W",0.8399252889,km/h,03:19:32,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",0.6648437379,"(Binary data 1410 bytes, use -b option to extract)",188,1.00999999,iPhone 15 Pro,6.45 m,Scene,3024,4032x3024,4032,,,640,1.01,iPhone 15 Pro back triple camera 6.765mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 15 Pro back triple camera 6.765mm f/1.78,,3.9,5251124,,Apple,,15,,0.96419 1 0.82489,12.2,Multi-segment,image/jpeg,iPhone 15 Pro,2025:05:11 20:19:32,0100,"(Binary data 363801 bytes, use -b option to extract)",(none),JPEG,363801,1847691,Undefined,2,-07:00,-07:00,-07:00,Horizontal (normal),630FF218-5B78-40A8-B69F-328460C975C3,0,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,XYZ ,"Copyright Apple Inc., 2022",Apple Computer Inc.,2022:01:01 00:00:00,Display P3,acsp,ecfda38e388547c36db4bd4f7ada182f,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",,,,,,,,,,,,,,,Perceptual,inches,0,Valid,1000000000,10 days 12:43:20,909799550013708,,7.5,Standard,Directly photographed,"{_0=1,_1=0,_2=0,_3=0}",One-chip color area,,1/30,1/30,26.00986862,18.4.1,2014 1510 1110 665,,2025:05:11 20:19:32.483-07:00,2025:05:11 20:19:32.483-07:00,2025:05:11 20:19:32-07:00,483,483,"(Binary data 8823 bytes, use -b option to extract)",8823,3128,urn:iso:std:iso:ts:21496:-1,Auto,,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/495.jpg,-0.9537323111 -0.04878743368 -0.02584270016,87,No,81,83,57,130 1 213,Yes,1.8,1.8,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",-2.213066202,Back Normal,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,0.008 mm,"Not Embedded, Independent",3,Uncalibrated,RGB ,8102,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),0.9642 1 0.82491,,2025:05:11 20:41:34,,,,,2025:05:11 20:41:34,0,0,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,1.004219409,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",4284,5712,13.29,0232,0,Auto,Program AE,1/30,2025:05:28 08:48:26-05:00,2025:05:26 03:39:37-05:00,2025:05:26 03:36:32-05:00,495.jpg,-rw-rw-rw-,2.8 MB,,JPEG,jpg,"Off, Did not fire",,,,0100,,,1.8,6.8 mm,6.8 mm (35 mm equivalent: 24.0 mm),24 mm,0.90 - 1.26 m,66,73.7 deg,,3.7 m Above Sea Level,Above Sea Level,2025:05:12,2025:05:12 03:41:34Z,228.9023591,True North,4.748651528 m,228.9023591,True North,"37 deg 26' 46.74"" N",North,"122 deg 7' 44.09"" W",West,"37 deg 26' 46.74"" N, 122 deg 7' 44.09"" W",9.488211632,km/h,03:41:34,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",1.825000048,"(Binary data 1999 bytes, use -b option to extract)",267,1.00999999,iPhone 15 Pro,3.04 m,Scene,4284,5712x4284,5712,,,1000,1.01,iPhone 15 Pro back triple camera 6.765mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 15 Pro back triple camera 6.765mm f/1.78,,3.2,8595185700,,Apple,,15,,0.96419 1 0.82489,24.5,Multi-segment,image/jpeg,iPhone 15 Pro,2025:05:11 20:41:34,0100,"(Binary data 424752 bytes, use -b option to extract)",(none),JPEG,424752,2332845,Undefined,2,-07:00,-07:00,-07:00,Horizontal (normal),70B98B6C-F739-4EA0-937D-54E478D10059,0,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,XYZ ,"Copyright Apple Inc., 2022",Apple Computer Inc.,2022:01:01 00:00:00,Display P3,acsp,ecfda38e388547c36db4bd4f7ada182f,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",,,,,,,,,,,,,,,Perceptual,inches,0,Valid,1000000000,10 days 13:05:11,911110941408125,,3.5,Standard,Directly photographed,"{_0=1,_1=0,_2=0,_3=0}",One-chip color area,,1/30,1/30,26.55191038,18.4.1,2863 2167 3305 1892,,2025:05:11 20:41:34.399-07:00,2025:05:11 20:41:34.399-07:00,2025:05:11 20:41:34-07:00,399,399,"(Binary data 6103 bytes, use -b option to extract)",6103,3128,urn:iso:std:iso:ts:21496:-1,Auto,,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/496.jpg,0.8506178258 -0.4836390616 -0.3089114132,197,Yes,198,0,193,57 6 0,Yes,1.9,1.9,,8,0.1571 0.06657 0.78407,"(Binary data 32 bytes, use -b option to extract)",10.25402525,Front,1.04788 0.02292 -0.0502 0.02959 0.99048 -0.01706 -0.00923 0.01508 0.75168,0.004 mm,"Not Embedded, Independent",3,Uncalibrated,RGB ,5357,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),0.9642 1 0.82491,,2025:05:15 11:48:08,,,,,2025:05:15 11:48:08,0,0,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/1923,2025:05:28 08:48:26-05:00,2025:05:26 03:39:37-05:00,2025:05:26 03:35:46-05:00,496.jpg,-rw-rw-rw-,3.2 MB,,JPEG,jpg,"Off, Did not fire",,,,0100,,,1.9,2.7 mm,2.7 mm (35 mm equivalent: 23.0 mm),23 mm,,115,76.1 deg,,5.9 m Above Sea Level,Above Sea Level,2025:05:15,2025:05:15 18:48:07Z,69.21261596,True North,10.69325505 m,249.2126156,True North,"33 deg 47' 55.97"" N",North,"118 deg 11' 52.77"" W",West,"33 deg 47' 55.97"" N, 118 deg 11' 52.77"" W",0.1256471369,km/h,18:48:07,,0.29198 0.69225 0.04189,"(Binary data 32 bytes, use -b option to extract)",1.838771819,"(Binary data 1385 bytes, use -b option to extract)",188,1.00999999,iPhone 15 Pro,1.08 m,Scene,3024,4032x3024,4032,,,25,1.01,iPhone 15 Pro front TrueDepth camera 2.69mm f/1.9,2.690000057mm f/1.9,Apple,iPhone 15 Pro front TrueDepth camera 2.69mm f/1.9,,14.8,5251076,,Apple,,15,,0.96419 1 0.82489,12.2,Multi-segment,image/jpeg,iPhone 15 Pro,2025:05:15 11:48:08,0100,"(Binary data 309847 bytes, use -b option to extract)",(none),JPEG,309847,2889324,Undefined,2,-07:00,-07:00,-07:00,Horizontal (normal),F443A350-8B47-41E5-8C26-95F995ADD5F4,0,Apple Computer Inc.,Display Device Profile,Apple Computer Inc.,XYZ ,"Copyright Apple Inc., 2022",Apple Computer Inc.,2022:01:01 00:00:00,Display P3,acsp,ecfda38e388547c36db4bd4f7ada182f,4.0.0,0.51512 0.2412 -0.00105,"(Binary data 32 bytes, use -b option to extract)",,,,,,,,,,,,,,,Perceptual,inches,0,Valid,1000000000,13 days 5:03:43,1141422696139875,,8.6,Standard,Directly photographed,"{_0=1,_1=0,_2=0,_3=0}",One-chip color area,,1/1923,1/1923,33.9732895,18.4.1,2015 1511 2217 1330,,2025:05:15 11:48:08.149-07:00,2025:05:15 11:48:08.149-07:00,2025:05:15 11:48:08-07:00,149,149,"(Binary data 7454 bytes, use -b option to extract)",7454,3072,urn:iso:std:iso:ts:21496:-1,Auto,,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/50.jpg,,,,,,,,,1.8,1.8,,8,,,9.07696862,,,0.009 mm,,3,Uncalibrated,,5483,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2023:03:13 16:34:11,,,,,2023:03:13 16:34:11,,,,,,,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/2809,2025:05:28 08:48:26-05:00,2025:05:23 04:07:41-05:00,2025:05:23 04:07:41-05:00,50.jpg,-rw-rw-rw-,3.8 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,32.2 m Above Sea Level,Above Sea Level,2023:03:13,2023:03:13 20:00:00Z,51.81098546,True North,5.848108413 m,51.81098546,True North,"28 deg 20' 18.69"" N",North,"81 deg 29' 17.81"" W",West,"28 deg 20' 18.69"" N, 81 deg 29' 17.81"" W",0,km/h,20:00:00,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,3024,4032x3024,4032,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,13.5,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2023:03:13 16:34:11,,,,,,,,,-04:00,-04:00,-04:00,Rotate 90 CW,,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/2809,1/2809,,16.3.1,2009 1505 2208 1324,,2023:03:13 16:34:11.584-04:00,2023:03:13 16:34:11.584-04:00,2023:03:13 16:34:11-04:00,584,584,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/51.jpg,,,,,,,,,1.8,1.8,,8,,,8.563474388,,,0.009 mm,,3,Uncalibrated,,5542,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2023:03:16 10:42:33,,,,,2023:03:16 10:42:33,,,,,,,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/2070,2025:05:28 08:48:26-05:00,2025:05:23 04:07:41-05:00,2025:05:23 04:07:41-05:00,51.jpg,-rw-rw-rw-,2.7 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.9 mm,6.9 mm (35 mm equivalent: 24.0 mm),24 mm,,,73.7 deg,,38.1 m Above Sea Level,Above Sea Level,2023:03:16,2023:03:16 20:00:00Z,2.302459712,True North,44.49410774 m,2.302459712,True North,"28 deg 20' 20.05"" N",North,"81 deg 29' 17.68"" W",West,"28 deg 20' 20.05"" N, 81 deg 29' 17.68"" W",0,km/h,20:00:00,2.3.0.0,,,,,,,iPhone 14 Pro,3.06 m,,3024,4032x3024,4032,,,80,,iPhone 14 Pro back triple camera 6.86mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 14 Pro back triple camera 6.86mm f/1.78,,13.0,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 14 Pro,2023:03:16 10:42:33,,,,,,,,,-04:00,-04:00,-04:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,3.5,Standard,Directly photographed,,One-chip color area,,1/2070,1/2070,,16.3.1,2009 1505 2208 1324,,2023:03:16 10:42:33.572-04:00,2023:03:16 10:42:33.572-04:00,2023:03:16 10:42:33-04:00,572,572,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/52.jpg,,,,,,,,,1.8,1.8,,8,,,10.33622969,,,0.003 mm,,3,Uncalibrated,,5427,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:11 12:15:09,,,,,2025:05:11 12:15:09,,,,,,1.539714868,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/5376,2025:05:28 08:48:26-05:00,2025:05:23 04:07:41-05:00,2025:05:23 04:07:41-05:00,52.jpg,-rw-rw-rw-,1619 kB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,1.8,6.8 mm,6.8 mm (35 mm equivalent: 74.0 mm),74 mm,,,27.3 deg,,17.3 m Above Sea Level,Above Sea Level,2025:05:11,2025:05:11 19:15:08Z,80.50311333,True North,4.665102639 m,80.50311333,True North,"37 deg 37' 3.08"" N",North,"122 deg 24' 49.83"" W",West,"37 deg 37' 3.08"" N, 122 deg 24' 49.83"" W",4.734941006,km/h,19:15:08,2.3.0.0,,,,,,,iPhone 15 Pro,9.30 m,,3024,4032x3024,4032,,,64,,iPhone 15 Pro back triple camera 6.765mm f/1.78,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 15 Pro back triple camera 6.765mm f/1.78,,14.7,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 15 Pro,2025:05:11 12:15:09,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,10.9,Standard,Directly photographed,,One-chip color area,,1/5376,1/5376,,18.4.1,2013 1505 1105 665,,2025:05:11 12:15:09.732-07:00,2025:05:11 12:15:09.732-07:00,2025:05:11 12:15:09-07:00,732,732,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
./privacy/privacy_no_people/53.jpg,,,,,,,,,2.8,2.8,,8,,,9.824187533,,,0.002 mm,,3,Uncalibrated,,5399,"Y, Cb, Cr, -",General Composite Image,,,JPEG (old-style),,,2025:05:11 12:15:24,,,,,2025:05:11 12:15:24,,,,,,2.16,./privacy/privacy_no_people,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",3024,4032,13.29,0232,0,Auto,Program AE,1/747,2025:05:28 08:48:26-05:00,2025:05:23 04:07:41-05:00,2025:05:23 04:07:41-05:00,53.jpg,-rw-rw-rw-,2.2 MB,,JPEG,jpg,"Off, Did not fire",False,False,Off,0100,False,No return detection,2.8,9.0 mm,9.0 mm (35 mm equivalent: 167.0 mm),167 mm,,,12.3 deg,,15.8 m Above Sea Level,Above Sea Level,2025:05:11,2025:05:11 19:15:23Z,71.28851291,True North,5.074335076 m,71.28851291,True North,"37 deg 37' 6.02"" N",North,"122 deg 24' 47.30"" W",West,"37 deg 37' 6.02"" N, 122 deg 24' 47.30"" W",10.95985983,km/h,19:15:23,2.3.0.0,,,,,,,iPhone 15 Pro,17.87 m,,3024,4032x3024,4032,,,25,,iPhone 15 Pro back triple camera 9mm f/2.8,2.220000029-9mm f/1.779999971-2.8,Apple,iPhone 15 Pro back triple camera 9mm f/2.8,,14.5,,,Apple,,,,,12.2,Multi-segment,image/jpeg,iPhone 15 Pro,2025:05:11 12:15:24,,,,,,,,,-07:00,-07:00,-07:00,Horizontal (normal),,,,,,,"Copyright Apple Inc., 2022",,,,,,,,,,,,,,,,,,,,,,,,inches,,,,,,,18.6,Standard,Directly photographed,,One-chip color area,,1/747,1/747,,18.4.1,2006 1504 2187 1344,,2025:05:11 12:15:24.896-07:00,2025:05:11 12:15:24.896-07:00,2025:05:11 12:15:24-07:00,896,896,,,,,Auto,Image::ExifTool 13.29,72,Centered,YCbCr4:2:0 (2 2),72,
